FID IID
4831192 4831192
4831238 4831238
4832250 4832250
4833488 4833488
4834292 4834292
4834612 4834612
4834936 4834936
4834961 4834961
4835913 4835913
4837139 4837139
4837359 4837359
4840051 4840051
4840884 4840884
4842577 4842577
4847535 4847535
4848058 4848058
4848252 4848252
4849372 4849372
4852906 4852906
4854087 4854087
4855683 4855683
4856001 4856001
4856042 4856042
4857189 4857189
4858225 4858225
4858722 4858722
4863773 4863773
4864290 4864290
4866022 4866022
4867216 4867216
4867241 4867241
4868781 4868781
4868921 4868921
4870406 4870406
4872119 4872119
4872509 4872509
4875903 4875903
4876428 4876428
4876581 4876581
4876671 4876671
4876708 4876708
4880533 4880533
4882894 4882894
4886673 4886673
4886785 4886785
4886864 4886864
4887977 4887977
4891258 4891258
4891290 4891290
4893584 4893584
4895004 4895004
4896556 4896556
4897915 4897915
4899636 4899636
4901010 4901010
4903056 4903056
4905491 4905491
4905884 4905884
4906031 4906031
4908084 4908084
4909024 4909024
4909887 4909887
4910379 4910379
4912753 4912753
4912972 4912972
4915712 4915712
4916098 4916098
4918148 4918148
4918978 4918978
4919246 4919246
4919508 4919508
4920967 4920967
4924276 4924276
4926299 4926299
4928105 4928105
4929142 4929142
4930487 4930487
4931381 4931381
4934778 4934778
4935656 4935656
4936427 4936427
4939109 4939109
4939122 4939122
4941504 4941504
4943118 4943118
4944587 4944587
4947022 4947022
4947674 4947674
4949195 4949195
4949549 4949549
4949836 4949836
4950905 4950905
4952839 4952839
4953675 4953675
4954777 4954777
4955831 4955831
4957001 4957001
4957543 4957543
4958961 4958961
4962987 4962987
4963443 4963443
4963660 4963660
4964708 4964708
4967624 4967624
4968561 4968561
4970383 4970383
4971542 4971542
4974368 4974368
4974790 4974790
4975245 4975245
4975527 4975527
4978061 4978061
4978280 4978280
4978982 4978982
4981839 4981839
4983419 4983419
4986807 4986807
4989205 4989205
4990727 4990727
4995508 4995508
4996252 4996252
4996609 4996609
4996774 4996774
4999849 4999849
5000705 5000705
5003319 5003319
5006835 5006835
5007286 5007286
5008274 5008274
5009391 5009391
5010507 5010507
5010870 5010870
5011332 5011332
5012281 5012281
5012700 5012700
5015415 5015415
5019490 5019490
5021261 5021261
5021466 5021466
5024708 5024708
5025948 5025948
5027069 5027069
5032955 5032955
5034107 5034107
5034511 5034511
5036695 5036695
5037887 5037887
5038715 5038715
5039171 5039171
5040784 5040784
5042486 5042486
5043262 5043262
5046674 5046674
5049870 5049870
5051117 5051117
5051618 5051618
5052267 5052267
5052518 5052518
5053266 5053266
5054236 5054236
5055209 5055209
5055899 5055899
5056228 5056228
5056799 5056799
5057113 5057113
5061253 5061253
5061849 5061849
5062069 5062069
5062159 5062159
5065219 5065219
5067808 5067808
5068440 5068440
5069639 5069639
5071838 5071838
5072284 5072284
5072851 5072851
5073013 5073013
5074109 5074109
5074336 5074336
5077622 5077622
5077947 5077947
5081585 5081585
5081596 5081596
5082030 5082030
5083222 5083222
5084698 5084698
5086474 5086474
5086712 5086712
5089904 5089904
5090246 5090246
5090523 5090523
5090540 5090540
5091276 5091276
5091817 5091817
5091848 5091848
5093017 5093017
5093908 5093908
5094378 5094378
5094524 5094524
5094764 5094764
5095183 5095183
5096604 5096604
5097025 5097025
5098142 5098142
5103939 5103939
5105053 5105053
5105448 5105448
5106237 5106237
5106354 5106354
5106777 5106777
5107022 5107022
5107568 5107568
5107728 5107728
5108991 5108991
5109382 5109382
5114109 5114109
5114233 5114233
5118095 5118095
5119803 5119803
5119845 5119845
5121155 5121155
5121172 5121172
5123376 5123376
5124097 5124097
5125867 5125867
5125950 5125950
5126340 5126340
5128603 5128603
5129919 5129919
5130016 5130016
5131191 5131191
5133909 5133909
5134756 5134756
5136596 5136596
5138143 5138143
5138776 5138776
5138930 5138930
5140430 5140430
5140661 5140661
5141848 5141848
5142417 5142417
5142718 5142718
5143267 5143267
5146491 5146491
5146723 5146723
5148804 5148804
5149186 5149186
5149333 5149333
5149819 5149819
5150072 5150072
5151248 5151248
5151875 5151875
5152407 5152407
5152727 5152727
5152945 5152945
5156436 5156436
5158764 5158764
5159854 5159854
5162503 5162503
5163431 5163431
5165524 5165524
5166077 5166077
5166525 5166525
5167453 5167453
5167470 5167470
5169118 5169118
5169430 5169430
5170445 5170445
5171677 5171677
5174632 5174632
5178683 5178683
5180103 5180103
5180764 5180764
5182875 5182875
5184222 5184222
5184905 5184905
5188242 5188242
5188828 5188828
5189522 5189522
5189821 5189821
5189967 5189967
5191294 5191294
5191673 5191673
5192184 5192184
5194736 5194736
5195242 5195242
5196479 5196479
5200177 5200177
5201185 5201185
5201222 5201222
5201732 5201732
5202764 5202764
5208053 5208053
5209238 5209238
5210357 5210357
5212422 5212422
5214158 5214158
5214334 5214334
5215169 5215169
5215990 5215990
5216490 5216490
5217377 5217377
5217869 5217869
5218051 5218051
5218853 5218853
5219531 5219531
5219661 5219661
5219758 5219758
5219880 5219880
5220132 5220132
5220522 5220522
5220704 5220704
5220850 5220850
5221110 5221110
5221777 5221777
5223073 5223073
5223604 5223604
5225789 5225789
5228272 5228272
5228320 5228320
5228601 5228601
5229612 5229612
5229936 5229936
5229948 5229948
5230434 5230434
5231101 5231101
5231125 5231125
5238514 5238514
5239903 5239903
5241495 5241495
5242342 5242342
5244917 5244917
5246191 5246191
5249646 5249646
5249971 5249971
5250874 5250874
5250977 5250977
5251635 5251635
5251660 5251660
5253149 5253149
5256946 5256946
5257586 5257586
5258358 5258358
5258422 5258422
5258961 5258961
5259320 5259320
5259584 5259584
5261200 5261200
5261516 5261516
5262160 5262160
5264590 5264590
5265214 5265214
5265478 5265478
5266898 5266898
5270919 5270919
5272371 5272371
5273409 5273409
5276056 5276056
5276471 5276471
5278468 5278468
5281208 5281208
5282026 5282026
5283197 5283197
5284314 5284314
5284564 5284564
5285036 5285036
5285735 5285735
5287169 5287169
5287615 5287615
5291380 5291380
5291620 5291620
5299524 5299524
5300299 5300299
5300722 5300722
5300845 5300845
5303592 5303592
5304030 5304030
5304794 5304794
5306016 5306016
5306759 5306759
5308062 5308062
5308919 5308919
5309080 5309080
5314442 5314442
5314572 5314572
5314919 5314919
5314944 5314944
5315247 5315247
5315296 5315296
5317327 5317327
5319320 5319320
5319541 5319541
5320561 5320561
5321599 5321599
5323643 5323643
5324758 5324758
5324867 5324867
5326634 5326634
5327342 5327342
5328024 5328024
5330924 5330924
5334761 5334761
5337467 5337467
5338655 5338655
5343139 5343139
5343807 5343807
5344029 5344029
5344391 5344391
5347619 5347619
5349028 5349028
5352134 5352134
5352865 5352865
5356483 5356483
5357323 5357323
5357611 5357611
5360056 5360056
5363147 5363147
5365345 5365345
5367009 5367009
5368730 5368730
5370637 5370637
5370792 5370792
5372520 5372520
5374479 5374479
5375185 5375185
5375235 5375235
5375337 5375337
5376443 5376443
5377199 5377199
5378327 5378327
5378676 5378676
5381640 5381640
5382159 5382159
5382488 5382488
5382775 5382775
5382950 5382950
5383172 5383172
5387098 5387098
5387285 5387285
5390895 5390895
5394484 5394484
5399135 5399135
5399684 5399684
5399706 5399706
5400606 5400606
5401474 5401474
5402825 5402825
5404836 5404836
5407154 5407154
5408371 5408371
5408638 5408638
5409784 5409784
5409896 5409896
5409961 5409961
5412201 5412201
5413733 5413733
5414734 5414734
5417307 5417307
5417737 5417737
5418676 5418676
5420787 5420787
5423258 5423258
5425172 5425172
5426057 5426057
5427291 5427291
5427477 5427477
5428400 5428400
5430275 5430275
5431149 5431149
5431484 5431484
5432367 5432367
5432581 5432581
5435554 5435554
5435805 5435805
5436020 5436020
5438432 5438432
5439477 5439477
5443360 5443360
5443397 5443397
5445320 5445320
5445347 5445347
5445734 5445734
5446087 5446087
5447554 5447554
5448412 5448412
5451197 5451197
5451501 5451501
5453040 5453040
5453643 5453643
5453650 5453650
5454028 5454028
5455971 5455971
5457590 5457590
5457922 5457922
5459747 5459747
5462184 5462184
5462742 5462742
5466930 5466930
5469250 5469250
5469298 5469298
5469909 5469909
5470171 5470171
5470899 5470899
5471498 5471498
5472119 5472119
5473470 5473470
5473966 5473966
5474152 5474152
5474589 5474589
5475109 5475109
5478460 5478460
5478900 5478900
5479261 5479261
5480188 5480188
5480626 5480626
5480690 5480690
5481807 5481807
5482039 5482039
5483058 5483058
5483464 5483464
5484243 5484243
5484715 5484715
5485993 5485993
5487726 5487726
5490573 5490573
5492677 5492677
5492871 5492871
5493951 5493951
5494925 5494925
5497607 5497607
5499801 5499801
5501725 5501725
5502535 5502535
5503398 5503398
5504062 5504062
5504241 5504241
5504438 5504438
5505542 5505542
5507157 5507157
5508206 5508206
5508639 5508639
5509333 5509333
5509553 5509553
5510937 5510937
5511690 5511690
5516572 5516572
5517988 5517988
5518458 5518458
5520265 5520265
5520847 5520847
5523146 5523146
5524123 5524123
5524809 5524809
5524941 5524941
5525852 5525852
5526699 5526699
5528297 5528297
5528594 5528594
5529014 5529014
5530005 5530005
5534255 5534255
5536195 5536195
5536697 5536697
5536947 5536947
5537113 5537113
5538056 5538056
5538074 5538074
5538140 5538140
5538772 5538772
5539589 5539589
5541009 5541009
5542262 5542262
5542361 5542361
5542934 5542934
5543660 5543660
5543872 5543872
5544558 5544558
5544757 5544757
5544779 5544779
5548694 5548694
5549056 5549056
5553385 5553385
5553703 5553703
5557562 5557562
5557828 5557828
5558239 5558239
5558782 5558782
5559508 5559508
5560272 5560272
5561353 5561353
5562237 5562237
5563564 5563564
5563691 5563691
5564005 5564005
5565428 5565428
5565590 5565590
5566230 5566230
5566510 5566510
5566716 5566716
5567308 5567308
5567738 5567738
5569127 5569127
5569559 5569559
5570535 5570535
5571062 5571062
5572384 5572384
5575652 5575652
5576453 5576453
5576681 5576681
5577928 5577928
5580277 5580277
5580544 5580544
5581621 5581621
5581804 5581804
5582761 5582761
5584377 5584377
5584957 5584957
5586508 5586508
5588075 5588075
5590071 5590071
5592224 5592224
5592385 5592385
5601107 5601107
5601257 5601257
5601535 5601535
5602234 5602234
5603407 5603407
5605305 5605305
5605709 5605709
5607311 5607311
5611154 5611154
5612516 5612516
5613008 5613008
5615855 5615855
5618632 5618632
5618760 5618760
5619391 5619391
5622812 5622812
5623055 5623055
5624798 5624798
5626212 5626212
5627025 5627025
5627349 5627349
5627897 5627897
5628552 5628552
5628955 5628955
5629112 5629112
5632086 5632086
5632952 5632952
5633725 5633725
5635435 5635435
5636630 5636630
5636898 5636898
5641740 5641740
5643509 5643509
5646421 5646421
5647621 5647621
5649499 5649499
5651750 5651750
5657574 5657574
5657749 5657749
5658516 5658516
5658638 5658638
5659795 5659795
5661639 5661639
5666523 5666523
5667472 5667472
5668498 5668498
5669262 5669262
5669317 5669317
5669894 5669894
5670129 5670129
5670742 5670742
5670767 5670767
5671471 5671471
5673541 5673541
5673930 5673930
5674733 5674733
5675096 5675096
5675786 5675786
5676773 5676773
5677711 5677711
5678935 5678935
5679451 5679451
5679781 5679781
5681719 5681719
5681801 5681801
5682849 5682849
5684178 5684178
5685620 5685620
5685884 5685884
5686082 5686082
5688630 5688630
5690937 5690937
5698444 5698444
5699412 5699412
5699443 5699443
5700233 5700233
5702735 5702735
5703163 5703163
5704362 5704362
5704807 5704807
5706032 5706032
5706848 5706848
5706904 5706904
5709442 5709442
5709750 5709750
5711070 5711070
5711733 5711733
5712090 5712090
5712551 5712551
5713317 5713317
5715017 5715017
5715055 5715055
5715151 5715151
5715468 5715468
5715979 5715979
5717346 5717346
5718120 5718120
5718531 5718531
5718594 5718594
5719155 5719155
5719445 5719445
5719469 5719469
5719487 5719487
5719841 5719841
5720459 5720459
5721735 5721735
5722671 5722671
5724094 5724094
5728296 5728296
5730531 5730531
5730790 5730790
5731405 5731405
5731588 5731588
5731660 5731660
5732387 5732387
5733127 5733127
5733364 5733364
5734631 5734631
5735218 5735218
5735831 5735831
5735991 5735991
5736221 5736221
5736298 5736298
5739734 5739734
5740630 5740630
5740967 5740967
5742341 5742341
5743434 5743434
5745392 5745392
5747432 5747432
5748881 5748881
5749326 5749326
5749591 5749591
5749698 5749698
5749989 5749989
5752748 5752748
5756566 5756566
5757546 5757546
5757627 5757627
5758738 5758738
5760062 5760062
5761050 5761050
5761259 5761259
5761285 5761285
5763497 5763497
5763737 5763737
5764118 5764118
5764260 5764260
5765116 5765116
5765527 5765527
5767155 5767155
5768468 5768468
5768585 5768585
5770735 5770735
5772160 5772160
5776864 5776864
5777196 5777196
5777449 5777449
5778103 5778103
5778865 5778865
5781108 5781108
5781226 5781226
5782273 5782273
5783293 5783293
5784037 5784037
5785561 5785561
5786146 5786146
5786730 5786730
5787089 5787089
5787797 5787797
5790642 5790642
5792786 5792786
5793420 5793420
5793485 5793485
5795161 5795161
5795313 5795313
5797252 5797252
5797450 5797450
5797742 5797742
5799966 5799966
5801953 5801953
5802411 5802411
5803431 5803431
5804391 5804391
5804733 5804733
5804805 5804805
5805229 5805229
5805413 5805413
5805555 5805555
5807632 5807632
5808487 5808487
5808954 5808954
5809582 5809582
5809986 5809986
5812513 5812513
5813697 5813697
5813904 5813904
5815251 5815251
5820049 5820049
5821784 5821784
5825289 5825289
5826636 5826636
5827041 5827041
5828234 5828234
5828245 5828245
5828565 5828565
5833737 5833737
5834744 5834744
5834977 5834977
5835366 5835366
5837065 5837065
5837124 5837124
5842888 5842888
5844111 5844111
5845487 5845487
5845620 5845620
5846066 5846066
5847635 5847635
5848002 5848002
5849803 5849803
5850263 5850263
5851915 5851915
5853278 5853278
5855649 5855649
5856425 5856425
5858336 5858336
5858599 5858599
5860302 5860302
5861090 5861090
5863017 5863017
5863979 5863979
5868460 5868460
5868534 5868534
5869440 5869440
5870230 5870230
5870273 5870273
5871448 5871448
5873247 5873247
5874485 5874485
5875089 5875089
5876479 5876479
5877270 5877270
5877764 5877764
5878921 5878921
5880857 5880857
5882504 5882504
5882940 5882940
5884318 5884318
5884408 5884408
5886855 5886855
5888447 5888447
5890084 5890084
5890843 5890843
5892781 5892781
5893487 5893487
5895652 5895652
5896305 5896305
5896562 5896562
5896891 5896891
5898568 5898568
5899768 5899768
5904048 5904048
5904915 5904915
5906693 5906693
5906775 5906775
5909039 5909039
5911004 5911004
5913428 5913428
5913757 5913757
5916267 5916267
5916274 5916274
5917987 5917987
5920742 5920742
5920836 5920836
5922206 5922206
5922381 5922381
5923613 5923613
5924511 5924511
5926005 5926005
5926111 5926111
5926348 5926348
5926894 5926894
5927321 5927321
5927709 5927709
5928286 5928286
5929624 5929624
5929661 5929661
5929921 5929921
5930710 5930710
5931594 5931594
5932865 5932865
5933634 5933634
5934262 5934262
5935027 5935027
5935491 5935491
5940712 5940712
5941043 5941043
5941064 5941064
5941407 5941407
5942304 5942304
5943319 5943319
5944531 5944531
5947313 5947313
5948017 5948017
5948632 5948632
5950326 5950326
5951424 5951424
5960808 5960808
5961884 5961884
5962754 5962754
5965316 5965316
5965449 5965449
5966044 5966044
5969062 5969062
5970676 5970676
5971675 5971675
5972452 5972452
5973874 5973874
5974138 5974138
5974249 5974249
5976827 5976827
5978317 5978317
5979168 5979168
5981464 5981464
5982070 5982070
5983559 5983559
5984229 5984229
5986088 5986088
5986243 5986243
5991248 5991248
5992154 5992154
5993683 5993683
5994205 5994205
5994946 5994946
5995698 5995698
5997775 5997775
5998059 5998059
5999226 5999226
5999521 5999521
6003257 6003257
6003877 6003877
6003974 6003974
6004734 6004734
6005185 6005185
6006918 6006918
6007307 6007307
6009134 6009134
6011029 6011029
6012075 6012075
6013098 6013098
6013432 6013432
6015834 6015834
6015923 6015923
6016537 6016537
6016807 6016807
6018052 6018052
6020263 6020263
6021778 6021778
6022136 6022136
6022428 6022428
